,time,delay
2153,2023-07-24 01:02:01,14.742
2154,2023-07-24 01:03:00,15.645
2155,2023-07-24 01:04:00,15.877
2156,2023-07-24 01:05:00,105.131
2157,2023-07-24 01:06:00,22.481
2158,2023-07-24 01:07:00,14.658
2159,2023-07-24 01:08:01,15.835
2160,2023-07-24 01:09:00,14.819
2161,2023-07-24 01:10:00,170.052
2162,2023-07-24 01:11:00,366.995
2163,2023-07-24 01:12:01,23.325
2164,2023-07-24 01:13:00,26.194
2165,2023-07-24 01:14:00,37.702
2166,2023-07-24 01:15:00,15.403
2167,2023-07-24 01:16:00,15.616
2168,2023-07-24 01:17:00,13.751
2169,2023-07-24 01:18:00,16.091
2170,2023-07-24 07:38:00,inf
2171,2023-07-24 07:39:00,inf
2172,2023-07-24 07:40:00,inf
2173,2023-07-24 07:41:01,inf
2174,2023-07-24 07:42:00,inf
2175,2023-07-24 08:45:43,142.957
2176,2023-07-24 08:46:01,inf
2177,2023-07-24 08:47:00,156.903
2178,2023-07-24 08:48:02,121.718
2179,2023-07-24 08:49:00,141.752
2180,2023-07-24 08:50:00,79.604
2181,2023-07-24 08:51:01,8035.753
2182,2023-07-24 08:52:00,151.883
2183,2023-07-24 08:53:00,2184.463
2184,2023-07-24 08:54:00,98.553
2185,2023-07-24 08:55:00,126.514
2186,2023-07-24 08:56:00,4759.494
2187,2023-07-24 08:57:00,8253.283
2188,2023-07-24 08:58:00,203.349
2189,2023-07-24 08:59:00,inf
2190,2023-07-24 09:00:00,inf
2191,2023-07-24 09:01:00,543.157
2192,2023-07-24 09:02:01,inf
2193,2023-07-24 09:03:00,1593.866
2194,2023-07-24 09:04:01,189.571
2195,2023-07-24 09:05:00,inf
2196,2023-07-24 09:06:00,347.027
2197,2023-07-24 09:07:01,173.197
2198,2023-07-24 09:08:00,182.601
2199,2023-07-24 09:09:00,inf
2200,2023-07-24 09:10:00,205.019
2201,2023-07-24 09:11:00,142.193
2202,2023-07-24 09:12:00,125.261
2203,2023-07-24 09:13:00,7066.876
2204,2023-07-24 09:14:01,inf
2205,2023-07-24 09:15:00,90.548
2206,2023-07-24 09:16:00,112.442
2207,2023-07-24 09:17:00,87.727
2208,2023-07-24 09:18:01,147.856
2209,2023-07-24 09:19:00,219.708
2210,2023-07-24 09:20:00,647.362
2211,2023-07-24 09:21:00,5017.024
2212,2023-07-24 09:22:00,143.29
2213,2023-07-24 09:23:00,180.997
2214,2023-07-24 09:24:00,114.667
2215,2023-07-24 09:25:00,116.81
2216,2023-07-24 09:26:00,90.328
2217,2023-07-24 09:27:01,137.293
2218,2023-07-24 09:28:00,inf
2219,2023-07-24 09:29:00,159.691
2220,2023-07-24 09:30:00,99.247
2221,2023-07-24 09:31:00,inf
2222,2023-07-24 09:32:00,128.608
2223,2023-07-24 09:33:01,114.626
2224,2023-07-24 09:34:00,157.621
2225,2023-07-24 09:35:00,426.177
2226,2023-07-24 09:36:00,inf
2227,2023-07-24 09:37:00,270.679
2228,2023-07-24 09:38:00,122.647
2229,2023-07-24 09:39:01,110.975
2230,2023-07-24 09:40:00,135.802
2231,2023-07-24 09:41:00,111.341
2232,2023-07-24 09:42:00,170.454
2233,2023-07-24 09:43:01,290.174
2234,2023-07-24 09:44:00,452.117
2235,2023-07-24 09:45:01,107.397
2236,2023-07-24 09:46:00,138.314
2237,2023-07-24 09:47:00,119.026
2238,2023-07-24 09:57:23,inf
2239,2023-07-24 09:58:01,111.676
2240,2023-07-24 09:59:00,86.125
2241,2023-07-24 10:00:00,154.984
2242,2023-07-24 10:01:00,133.804
2243,2023-07-24 10:02:00,97.475
2244,2023-07-24 10:03:00,131.117
2245,2023-07-24 10:04:00,104.443
2246,2023-07-24 10:05:00,112.416
2247,2023-07-24 10:24:09,671.657
2248,2023-07-24 10:25:00,37.186
2249,2023-07-24 10:26:12,8.778
2250,2023-07-24 10:27:00,8.713
2251,2023-07-24 10:28:00,11.083
2252,2023-07-24 10:29:00,34.147
2253,2023-07-24 10:30:00,9.548
2254,2023-07-24 10:31:01,9.141
2255,2023-07-24 10:32:00,8.124
2256,2023-07-24 10:33:00,10.025
2257,2023-07-24 10:34:00,13.375
2258,2023-07-24 10:35:00,7.824
2259,2023-07-24 10:36:00,9.955
2260,2023-07-24 10:37:01,35.121
2261,2023-07-24 10:38:00,8.395
2262,2023-07-24 10:39:00,8.214
2263,2023-07-24 10:40:00,14.441
2264,2023-07-24 10:41:00,10.573
2265,2023-07-24 10:42:00,90.294
2266,2023-07-24 10:43:01,8.939
2267,2023-07-24 10:44:00,16.819
2268,2023-07-24 10:45:00,38.214
2269,2023-07-24 10:46:00,13.397
2270,2023-07-24 10:47:00,51.704
2271,2023-07-24 10:48:00,8.724
2272,2023-07-24 10:49:01,8.797
2273,2023-07-24 10:50:00,39.077
2274,2023-07-24 10:51:00,9.66
2275,2023-07-24 10:52:00,44.042
2276,2023-07-24 10:53:00,15.751
2277,2023-07-24 10:54:00,7.7
2278,2023-07-24 10:55:01,16.185
2279,2023-07-24 10:56:00,39.484
2280,2023-07-24 10:57:00,12.945
2281,2023-07-24 10:58:00,8.231
2282,2023-07-24 10:59:00,31.42
2283,2023-07-24 11:00:00,15.283
2284,2023-07-24 11:01:00,7.523
2285,2023-07-24 11:02:01,9.395
2286,2023-07-24 11:03:00,42.201
2287,2023-07-24 11:04:00,8.111
2288,2023-07-24 11:05:00,7.563
2289,2023-07-24 11:06:00,7.622
2290,2023-07-24 11:07:00,8.036
2291,2023-07-24 11:08:00,11.788
2292,2023-07-24 11:09:01,9.279
2293,2023-07-24 11:10:00,7.948
2294,2023-07-24 11:11:00,89.366
2295,2023-07-24 11:12:00,8.384
2296,2023-07-24 11:13:00,19.257
2297,2023-07-24 11:14:00,8.157
2298,2023-07-24 11:15:01,11.41
2299,2023-07-24 11:16:00,56.931
2300,2023-07-24 11:17:00,16.407
2301,2023-07-24 11:18:00,33.021
2302,2023-07-24 11:19:00,12.508
2303,2023-07-24 11:20:00,10.658
2304,2023-07-24 11:21:00,13.453
2305,2023-07-24 11:22:01,29.776
2306,2023-07-24 11:23:00,35.557
2307,2023-07-24 11:24:00,8.605
2308,2023-07-24 11:25:00,20.998
2309,2023-07-24 11:26:00,22.463
2310,2023-07-24 11:27:00,8.726
2311,2023-07-24 11:28:01,20.017
2312,2023-07-24 11:29:00,8.215
2313,2023-07-24 11:30:00,37.74
2314,2023-07-24 11:31:00,95.249
2315,2023-07-24 11:32:00,12.286
2316,2023-07-24 11:33:00,33.112
2317,2023-07-24 11:34:01,8.71
2318,2023-07-24 11:35:00,21.997
2319,2023-07-24 11:36:00,7.374
2320,2023-07-24 11:37:00,128.236
2321,2023-07-24 11:38:00,8.67
2322,2023-07-24 11:39:00,9.803
2323,2023-07-24 11:40:01,34.474
2324,2023-07-24 11:41:00,8.705
2325,2023-07-24 11:42:00,7.736
2326,2023-07-24 11:43:00,21.04
2327,2023-07-24 11:44:00,7.74
2328,2023-07-24 11:45:00,7.192
2329,2023-07-24 11:46:00,13.072
2330,2023-07-24 11:47:01,16.586
2331,2023-07-24 11:48:00,8.782
2332,2023-07-24 11:49:00,49.187
2333,2023-07-24 11:50:00,14.866
2334,2023-07-24 11:51:00,39.476
2335,2023-07-24 11:52:00,23.203
2336,2023-07-24 11:53:01,86.644
2337,2023-07-24 11:54:00,12.39
2338,2023-07-24 11:55:00,21.222
2339,2023-07-24 11:56:00,8.023
2340,2023-07-24 11:57:00,24.973
2341,2023-07-24 11:58:00,94.341
2342,2023-07-24 11:59:00,5.878
2343,2023-07-24 12:00:00,12.579
2344,2023-07-24 12:01:00,27.237
2345,2023-07-24 12:02:00,29.633
2346,2023-07-24 12:03:00,8.7
2347,2023-07-24 12:04:00,8.854
2348,2023-07-24 12:05:00,11.559
2349,2023-07-24 12:06:01,36.203
2350,2023-07-24 12:07:00,30.661
2351,2023-07-24 12:08:00,16.028
2352,2023-07-24 12:09:00,46.134
2353,2023-07-24 12:10:00,18.455
2354,2023-07-24 12:11:00,9.108
2355,2023-07-24 12:12:01,7.861
2356,2023-07-24 12:13:00,12.0
2357,2023-07-24 12:14:00,16.968
2358,2023-07-24 12:15:00,22.476
2359,2023-07-24 12:16:00,9.417
2360,2023-07-24 12:17:00,8.014
2361,2023-07-24 12:18:00,9.844
2362,2023-07-24 12:19:01,7.955
2363,2023-07-24 12:20:00,30.188
2364,2023-07-24 12:21:00,31.165
2365,2023-07-24 12:22:00,7.904
2366,2023-07-24 12:23:00,12.626
2367,2023-07-24 12:24:00,30.128
2368,2023-07-24 12:25:01,8.409
2369,2023-07-24 12:26:00,32.075
2370,2023-07-24 12:27:00,463.578
2371,2023-07-24 12:28:01,11.457
2372,2023-07-24 12:29:00,81.688
2373,2023-07-24 12:30:01,9.944
2374,2023-07-24 12:31:00,18.139
2375,2023-07-24 12:32:00,8.448
2376,2023-07-24 12:33:00,9.144
2377,2023-07-24 12:34:00,8.698
2378,2023-07-24 12:35:01,12.158
2379,2023-07-24 12:36:00,7.726
2380,2023-07-24 12:37:00,27.693
2381,2023-07-24 12:38:00,9.475
2382,2023-07-24 12:39:00,8.955
2383,2023-07-24 12:40:00,7.842
2384,2023-07-24 12:41:00,9.26
2385,2023-07-24 12:42:01,7.702
2386,2023-07-24 12:43:00,8.369
2387,2023-07-24 12:44:00,8.433
2388,2023-07-24 12:45:00,41.05
2389,2023-07-24 12:46:00,7.697
2390,2023-07-24 12:47:00,89.115
2391,2023-07-24 12:48:01,15.847
2392,2023-07-24 12:49:00,12.066
2393,2023-07-24 12:50:00,43.558
2394,2023-07-24 12:51:01,28.082
2395,2023-07-24 12:52:00,10.57
2396,2023-07-24 12:53:00,41.615
2397,2023-07-24 12:54:00,7.476
2398,2023-07-24 12:55:00,8.296
2399,2023-07-24 12:56:00,35.215
2400,2023-07-24 12:57:00,24.827
2401,2023-07-24 12:58:01,9.744
2402,2023-07-24 12:59:00,9.102
2403,2023-07-24 13:00:00,33.817
2404,2023-07-24 13:01:00,131.108
2405,2023-07-24 13:02:01,9.873
2406,2023-07-24 13:03:00,60.774
2407,2023-07-24 13:04:00,8.101
2408,2023-07-24 13:05:00,11.561
2409,2023-07-24 13:06:00,12.258
2410,2023-07-24 13:07:00,166.421
2411,2023-07-24 13:08:00,41.254
2412,2023-07-24 13:09:00,8.487
2413,2023-07-24 13:10:00,16.477
2414,2023-07-24 13:11:00,8.74
2415,2023-07-24 13:12:00,12.832
2416,2023-07-24 13:13:00,10.15
2417,2023-07-24 13:14:00,24.181
2418,2023-07-24 13:15:00,8.789
2419,2023-07-24 13:16:00,44.768
2420,2023-07-24 13:17:00,10.248
2421,2023-07-24 13:18:00,24.052
2422,2023-07-24 13:19:00,31.029
2423,2023-07-24 13:20:00,10.543
2424,2023-07-24 13:21:00,12.512
2425,2023-07-24 13:22:01,10.647
2426,2023-07-24 13:23:00,9.936
2427,2023-07-24 13:24:00,11.026
2428,2023-07-24 13:25:00,8.91
2429,2023-07-24 13:26:00,41.339
2430,2023-07-24 13:27:00,8.557
2431,2023-07-24 13:28:00,12.912
2432,2023-07-24 13:29:01,8.754
2433,2023-07-24 13:30:00,68.239
2434,2023-07-24 13:31:00,10.692
2435,2023-07-24 13:32:00,11.029
2436,2023-07-24 13:33:00,10.597
2437,2023-07-24 13:34:00,12.691
2438,2023-07-24 13:35:00,29.916
2439,2023-07-24 13:36:00,16.831
2440,2023-07-24 13:37:00,23.757
2441,2023-07-24 13:38:00,77.331
2442,2023-07-24 13:39:00,7.597
2443,2023-07-24 13:40:00,8.803
2444,2023-07-24 13:41:00,37.704
2445,2023-07-24 13:42:01,10.168
2446,2023-07-24 13:43:00,9.098
2447,2023-07-24 13:44:00,inf
2448,2023-07-24 13:45:00,9.151
2449,2023-07-24 13:46:00,7.71
2450,2023-07-24 13:47:00,10.292
2451,2023-07-24 13:48:01,46.5
2452,2023-07-24 13:49:00,33.253
2453,2023-07-24 13:50:00,44.996
2454,2023-07-24 13:51:00,75.465
2455,2023-07-24 13:52:00,8.993
2456,2023-07-24 13:53:00,26.184
2457,2023-07-24 13:54:01,69.95
2458,2023-07-24 13:55:00,34.061
2459,2023-07-24 13:56:00,20.182
2460,2023-07-24 13:57:00,17.554
2461,2023-07-24 13:58:00,9.725
2462,2023-07-24 13:59:00,36.014
2463,2023-07-24 14:00:01,8.524
2464,2023-07-24 14:01:00,11.54
2465,2023-07-24 14:02:00,26.431
2466,2023-07-24 14:03:00,41.862
2467,2023-07-24 14:04:00,7.931
2468,2023-07-24 14:05:00,8.089
2469,2023-07-24 14:06:00,11.519
2470,2023-07-24 14:07:01,16.93
2471,2023-07-24 14:08:00,7.898
2472,2023-07-24 14:09:00,24.132
2473,2023-07-24 14:10:00,7.494
2474,2023-07-24 14:11:00,8.972
2475,2023-07-24 14:12:00,8.147
2476,2023-07-24 14:13:00,9.412
2477,2023-07-24 14:14:01,7.369
2478,2023-07-24 14:15:00,65.894
2479,2023-07-24 14:16:00,8.769
2480,2023-07-24 14:17:00,33.126
2481,2023-07-24 14:18:00,9.881
2482,2023-07-24 14:19:00,9.337
2483,2023-07-24 14:20:00,42.201
2484,2023-07-24 14:21:01,9.692
2485,2023-07-24 14:22:00,16.549
2486,2023-07-24 14:23:00,6.104
2487,2023-07-24 14:24:00,13.246
2488,2023-07-24 14:25:00,6.748
2489,2023-07-24 14:26:00,26.913
2490,2023-07-24 14:27:01,8.668
2491,2023-07-24 14:28:00,13.015
2492,2023-07-24 14:29:00,8.682
2493,2023-07-24 14:30:00,80.24
2494,2023-07-24 14:31:01,12.985
2495,2023-07-24 14:32:00,32.098
2496,2023-07-24 14:33:00,7.723
2497,2023-07-24 14:34:00,7.065
2498,2023-07-24 14:35:00,9.896
2499,2023-07-24 14:36:00,41.967
2500,2023-07-24 14:37:01,12.665
2501,2023-07-24 14:38:00,17.098
2502,2023-07-24 14:39:00,12.617
2503,2023-07-24 14:40:00,7.882
2504,2023-07-24 14:41:00,7.977
2505,2023-07-24 14:42:01,8.462
2506,2023-07-24 14:43:00,90.341
2507,2023-07-24 14:44:00,8.004
2508,2023-07-24 14:45:00,8.268
2509,2023-07-24 14:46:01,8.585
2510,2023-07-24 14:47:00,7.497
2511,2023-07-24 14:48:00,8.415
2512,2023-07-24 14:49:00,12.026
2513,2023-07-24 14:50:00,11.473
2514,2023-07-24 14:51:00,10.562
2515,2023-07-24 14:52:00,29.643
2516,2023-07-24 14:53:01,8.397
2517,2023-07-24 14:54:00,13.337
2518,2023-07-24 14:55:00,10.726
2519,2023-07-24 14:56:00,32.0
2520,2023-07-24 14:57:00,9.133
2521,2023-07-24 14:58:00,24.924
2522,2023-07-24 14:59:01,8.817
2523,2023-07-24 15:00:00,23.231
2524,2023-07-24 15:01:00,13.621
2525,2023-07-24 15:02:00,8.903
2526,2023-07-24 15:03:00,29.417
2527,2023-07-24 15:04:00,70.23
2528,2023-07-24 15:05:00,7.797
2529,2023-07-24 15:06:00,41.688
2530,2023-07-24 15:07:00,34.586
2531,2023-07-24 15:08:00,8.426
2532,2023-07-24 15:09:00,7.82
2533,2023-07-24 15:10:00,10.575
2534,2023-07-24 15:11:00,12.657
2535,2023-07-24 15:12:00,28.068
2536,2023-07-24 15:13:01,8.901
2537,2023-07-24 15:14:00,12.155
2538,2023-07-24 15:15:00,8.408
2539,2023-07-24 15:16:00,19.948
2540,2023-07-24 15:17:00,8.0
2541,2023-07-24 15:18:00,8.129
2542,2023-07-24 15:19:01,6.926
2543,2023-07-24 15:20:00,28.299
2544,2023-07-24 15:21:00,98.175
2545,2023-07-24 15:22:00,7.447
2546,2023-07-24 15:23:01,11.124
2547,2023-07-24 15:24:00,10.16
2548,2023-07-24 15:25:00,8.71
2549,2023-07-24 15:26:00,8.573
2550,2023-07-24 15:27:01,8.324
2551,2023-07-24 15:28:00,7.659
2552,2023-07-24 15:29:00,8.427
2553,2023-07-24 15:30:00,8.656
2554,2023-07-24 15:31:00,13.621
2555,2023-07-24 15:32:00,9.028
2556,2023-07-24 15:33:00,8.154
2557,2023-07-24 15:34:00,10.395
2558,2023-07-24 15:35:00,85.895
2559,2023-07-24 15:36:00,11.838
2560,2023-07-24 15:37:00,99.765
2561,2023-07-24 15:38:00,11.886
2562,2023-07-24 15:39:00,7.994
2563,2023-07-24 15:40:00,12.24
2564,2023-07-24 15:41:00,9.597
2565,2023-07-24 15:42:00,20.787
2566,2023-07-24 15:43:01,9.917
2567,2023-07-24 15:44:00,8.778
2568,2023-07-24 15:45:00,9.044
2569,2023-07-24 15:46:00,45.301
2570,2023-07-24 15:47:00,8.937
2571,2023-07-24 15:48:00,26.265
2572,2023-07-24 15:49:00,9.6
2573,2023-07-24 15:50:00,12.737
2574,2023-07-24 15:51:00,7.474
2575,2023-07-24 15:52:00,20.372
2576,2023-07-24 15:53:00,8.342
2577,2023-07-24 15:54:00,7.984
2578,2023-07-24 15:55:00,11.414
2579,2023-07-24 15:56:00,9.097
2580,2023-07-24 15:57:00,9.317
2581,2023-07-24 15:58:00,13.563
2582,2023-07-24 15:59:00,34.03
2583,2023-07-24 16:00:00,60.059
2584,2023-07-24 16:01:00,8.516
2585,2023-07-24 16:02:00,12.123
2586,2023-07-24 16:03:00,30.89
2587,2023-07-24 16:04:00,33.961
2588,2023-07-24 16:05:00,89.231
2589,2023-07-24 16:06:00,7.16
2590,2023-07-24 16:07:00,7.392
2591,2023-07-24 16:08:00,9.251
2592,2023-07-24 16:09:00,7.564
2593,2023-07-24 16:10:01,113.777
2594,2023-07-24 16:11:00,12.607
2595,2023-07-24 16:12:00,36.06
2596,2023-07-24 16:13:00,10.448
2597,2023-07-24 16:14:00,29.392
2598,2023-07-24 16:15:01,19.957
2599,2023-07-24 16:16:00,7.811
2600,2023-07-24 16:17:00,8.416
2601,2023-07-24 16:18:00,14.642
2602,2023-07-24 16:19:00,10.532
2603,2023-07-24 16:20:00,38.8
2604,2023-07-24 16:21:01,7.806
2605,2023-07-24 16:22:00,7.882
2606,2023-07-24 16:23:00,13.2
2607,2023-07-24 16:24:00,7.371
2608,2023-07-24 16:25:00,13.145
2609,2023-07-24 16:26:00,8.228
2610,2023-07-24 16:27:00,7.594
2611,2023-07-24 16:28:01,57.324
2612,2023-07-24 16:29:00,37.4
2613,2023-07-24 16:30:00,8.832
2614,2023-07-24 16:31:00,7.989
2615,2023-07-24 16:32:00,14.31
2616,2023-07-24 16:33:00,63.453
2617,2023-07-24 16:34:00,28.406
2618,2023-07-24 16:35:00,9.552
2619,2023-07-24 16:36:00,32.935
2620,2023-07-24 16:37:00,11.645
2621,2023-07-24 16:38:00,92.264
2622,2023-07-24 16:39:01,8.295
2623,2023-07-24 16:40:00,29.244
2624,2023-07-24 16:41:00,8.519
2625,2023-07-24 16:42:00,7.995
2626,2023-07-24 16:43:00,8.323
2627,2023-07-24 16:44:00,8.101
2628,2023-07-24 16:45:00,7.784
2629,2023-07-24 16:46:01,79.871
2630,2023-07-24 16:47:00,36.144
2631,2023-07-24 16:48:00,9.248
2632,2023-07-24 16:49:00,6.187
2633,2023-07-24 16:50:00,17.659
2634,2023-07-24 16:51:00,8.196
2635,2023-07-24 16:52:01,10.596
2636,2023-07-24 16:53:00,37.504
2637,2023-07-24 16:54:00,9.313
2638,2023-07-24 16:55:01,11.092
2639,2023-07-24 16:56:00,8.686
2640,2023-07-24 16:57:00,11.379
2641,2023-07-24 16:58:00,23.75
2642,2023-07-24 16:59:00,9.352
2643,2023-07-24 17:00:00,5.952
2644,2023-07-24 17:01:00,18.411
2645,2023-07-24 17:02:00,8.521
2646,2023-07-24 17:03:00,9.199
2647,2023-07-24 17:04:00,7.478
2648,2023-07-24 17:05:00,9.737
2649,2023-07-24 17:06:00,11.638
2650,2023-07-24 17:07:01,26.164
2651,2023-07-24 17:08:00,54.675
2652,2023-07-24 17:09:00,7.998
2653,2023-07-24 17:10:00,32.935
2654,2023-07-24 17:11:00,7.805
2655,2023-07-24 17:12:00,46.657
2656,2023-07-24 17:13:01,12.52
2657,2023-07-24 17:14:00,36.897
2658,2023-07-24 17:15:00,9.626
2659,2023-07-24 17:16:00,8.035
2660,2023-07-24 17:17:00,7.206
2661,2023-07-24 17:18:00,8.355
2662,2023-07-24 17:19:01,7.236
2663,2023-07-24 17:20:00,21.139
2664,2023-07-24 17:21:00,8.365
2665,2023-07-24 17:22:00,8.341
2666,2023-07-24 17:23:00,8.413
2667,2023-07-24 17:24:00,26.828
2668,2023-07-24 17:25:01,13.697
2669,2023-07-24 17:26:00,7.767
2670,2023-07-24 17:27:00,14.325
2671,2023-07-24 17:28:00,13.163
2672,2023-07-24 17:29:00,14.176
2673,2023-07-24 17:30:00,16.833
2674,2023-07-24 17:31:00,43.681
2675,2023-07-24 17:32:00,10.843
2676,2023-07-24 17:33:00,38.31
2677,2023-07-24 17:34:00,8.816
2678,2023-07-24 17:35:00,8.927
2679,2023-07-24 17:36:00,35.431
2680,2023-07-24 17:37:01,8.378
2681,2023-07-24 17:38:00,7.763
2682,2023-07-24 17:39:00,7.487
2683,2023-07-24 17:40:00,27.643
2684,2023-07-24 17:41:00,10.214
2685,2023-07-24 17:42:01,8.131
2686,2023-07-24 17:43:00,29.772
2687,2023-07-24 17:44:00,8.242
2688,2023-07-24 17:45:00,8.17
2689,2023-07-24 17:46:00,41.255
2690,2023-07-24 17:47:01,8.3
2691,2023-07-24 17:48:00,7.847
2692,2023-07-24 17:49:00,15.968
2693,2023-07-24 17:50:00,8.253
2694,2023-07-24 17:51:00,38.171
2695,2023-07-24 17:52:00,12.159
2696,2023-07-24 17:53:01,8.726
2697,2023-07-24 17:54:00,38.671
2698,2023-07-24 17:55:00,8.908
2699,2023-07-24 17:56:00,58.967
2700,2023-07-24 17:57:00,36.87
2701,2023-07-24 17:58:00,26.296
2702,2023-07-24 17:59:01,27.787
2703,2023-07-24 18:00:00,10.466
2704,2023-07-24 18:01:00,8.248
2705,2023-07-24 18:43:00,147.633
2706,2023-07-24 18:44:00,81.709
2707,2023-07-24 18:45:00,75.81
2708,2023-07-24 18:46:00,100.175
2709,2023-07-24 18:47:00,79.833
2710,2023-07-24 18:48:00,83.453
2711,2023-07-24 18:49:00,149.903
2712,2023-07-24 18:50:00,116.003
2713,2023-07-24 18:51:00,195.655
2714,2023-07-24 18:52:00,98.523
2715,2023-07-24 18:53:00,130.426
2716,2023-07-24 18:54:01,99.138
2717,2023-07-24 18:55:00,104.651
2718,2023-07-24 18:56:00,92.23
2719,2023-07-24 18:57:00,inf
2720,2023-07-24 18:58:01,88.542
2721,2023-07-24 18:59:00,233.079
2722,2023-07-24 19:00:00,108.268
2723,2023-07-24 19:01:00,inf
2724,2023-07-24 19:02:00,455.387
2725,2023-07-24 19:03:00,721.34
2726,2023-07-24 19:04:00,95.995
2727,2023-07-24 19:05:00,143.718
2728,2023-07-24 19:06:01,3105.891
2729,2023-07-24 19:07:00,inf
2730,2023-07-24 19:08:00,2382.092
2731,2023-07-24 19:09:01,6503.917
2732,2023-07-24 19:10:00,88.812
2733,2023-07-24 19:11:00,2627.403
2734,2023-07-24 19:12:00,989.928
2735,2023-07-24 19:13:00,132.094
2736,2023-07-24 19:14:01,112.531
2737,2023-07-24 19:15:00,164.922
2738,2023-07-24 19:16:00,105.312
2739,2023-07-24 19:17:00,155.778
2740,2023-07-24 19:18:00,1064.165
2741,2023-07-24 19:19:00,199.225
2742,2023-07-24 19:20:00,133.917
2743,2023-07-24 19:21:00,inf
2744,2023-07-24 19:22:00,580.149
2745,2023-07-24 19:23:00,inf
2746,2023-07-24 19:24:00,inf
2747,2023-07-24 19:25:00,94.694
2748,2023-07-24 19:26:00,89.071
2749,2023-07-24 19:27:00,98.279
2750,2023-07-24 19:28:00,109.258
2751,2023-07-24 19:29:00,98.711
2752,2023-07-24 19:30:00,1915.905
2753,2023-07-24 19:31:00,98.941
2754,2023-07-24 19:32:01,86.394
2755,2023-07-24 19:33:00,85.877
2756,2023-07-24 19:34:00,505.842
2757,2023-07-24 19:35:00,7809.474
2758,2023-07-24 19:36:00,144.708
2759,2023-07-24 19:37:00,307.652
2760,2023-07-24 19:38:00,147.128
2761,2023-07-24 19:39:00,100.262
2762,2023-07-24 19:40:00,134.666
2763,2023-07-24 19:41:01,94.379
2764,2023-07-24 19:42:00,109.668
2765,2023-07-24 19:43:00,89.761
2766,2023-07-24 19:44:01,inf
2767,2023-07-24 19:45:00,inf
2768,2023-07-24 19:46:00,inf
2769,2023-07-24 19:47:00,inf
2770,2023-07-24 19:48:01,inf
2771,2023-07-24 19:49:00,112.397
2772,2023-07-24 19:50:00,176.454
2773,2023-07-24 19:51:00,110.342
2774,2023-07-24 19:52:00,131.057
2775,2023-07-24 19:53:00,3611.046
2776,2023-07-24 19:54:00,94.232
2777,2023-07-24 19:55:00,114.411
2778,2023-07-24 19:56:00,94.958
2779,2023-07-24 19:57:00,96.124
2780,2023-07-24 19:58:00,95.408
2781,2023-07-24 19:59:00,92.884
2782,2023-07-24 20:00:00,157.565
2783,2023-07-24 20:01:00,95.545
2784,2023-07-24 20:02:00,123.397
2785,2023-07-24 20:03:00,117.134
2786,2023-07-24 20:04:00,108.77
2787,2023-07-24 20:05:00,132.271
2788,2023-07-24 20:06:00,107.562
2789,2023-07-24 20:07:00,187.722
2790,2023-07-24 20:08:00,133.645
2791,2023-07-24 20:09:01,107.586
2792,2023-07-25 08:18:10,13.923
2793,2023-07-25 08:19:00,15.274
2794,2023-07-25 08:20:01,15.697
2795,2023-07-25 08:21:00,15.187
2796,2023-07-25 08:22:00,42.356
2797,2023-07-25 08:23:00,30.708
2798,2023-07-25 08:24:01,14.614
2799,2023-07-25 08:25:00,28.135
2800,2023-07-25 08:26:00,72.394
2801,2023-07-25 08:27:00,89.908
2802,2023-07-25 08:28:01,76.113
2803,2023-07-25 08:29:00,60.183
2804,2023-07-25 08:30:00,68.742
2805,2023-07-25 08:31:01,81.421
2806,2023-07-25 08:32:00,228.458
2807,2023-07-25 08:33:00,15.905
2808,2023-07-25 08:34:00,18.225
2809,2023-07-25 08:35:01,15.527
2810,2023-07-25 09:21:05,109.682
2811,2023-07-25 09:22:00,111.494
2812,2023-07-25 09:23:01,205.412
2813,2023-07-25 09:24:00,1937.655
2814,2023-07-25 09:25:00,99.937
2815,2023-07-25 09:26:00,155.545
2816,2023-07-25 09:27:00,106.376
2817,2023-07-25 09:28:00,117.56
2818,2023-07-25 09:29:00,98.513
2819,2023-07-25 09:30:00,1207.622
2820,2023-07-25 09:31:00,90.939
2821,2023-07-25 09:32:00,162.273
2822,2023-07-25 09:33:00,94.336
2823,2023-07-25 09:34:00,201.878
2824,2023-07-25 09:35:01,101.507
2825,2023-07-25 09:36:00,138.4
2826,2023-07-25 09:37:00,111.459
2827,2023-07-25 09:38:00,113.263
2828,2023-07-25 09:39:01,98.611
2829,2023-07-25 09:40:00,159.002
2830,2023-07-25 09:41:00,88.27
2831,2023-07-25 09:42:00,174.722
2832,2023-07-25 09:43:00,94.015
2833,2023-07-25 09:44:00,129.845
2834,2023-07-25 09:45:00,103.016
2835,2023-07-25 09:46:00,169.767
2836,2023-07-25 09:47:00,95.162
2837,2023-07-25 09:48:00,129.909
2838,2023-07-25 09:49:00,117.054
2839,2023-07-25 09:50:00,135.015
2840,2023-07-25 09:51:00,128.743
2841,2023-07-25 09:52:00,142.284
2842,2023-07-25 09:53:00,93.43
2843,2023-07-25 09:54:01,95.401
2844,2023-07-25 09:55:00,110.958
2845,2023-07-25 09:56:00,206.117
2846,2023-07-25 09:57:00,110.858
2847,2023-07-25 09:58:00,123.292
2848,2023-07-25 09:59:00,115.005
2849,2023-07-25 10:00:00,159.89
2850,2023-07-25 10:01:00,103.987
2851,2023-07-25 10:02:01,158.61
2852,2023-07-25 10:03:00,118.997
